ts,실시간 임시 가격(원/kWh),실시간 확정 가격(원/kWh),하루전가격(원/kWh),공급능력(kW),현재 수요(kW),풍력 발전량(kW),신재생 발전량 총합(kW),공급 예비력(kW),운영 예비력(kW)
2024-03-10 20:00:00,84.24,84.24,84.24,1154000.0,737000.0,43803.8,61969.8,416000.0,368000.0
2024-03-10 21:00:00,84.24,84.24,84.24,1191000.0,766000.0,80391.7,98854.9,425000.0,378000.0
2024-03-10 22:00:00,108.05,108.05,137.61,1205000.0,803000.0,95239.4,112831.0,402000.0,356000.0
2024-03-10 23:00:00,108.69,108.69,134.77,1232000.0,763000.0,81368.2,140012.0,469000.0,421000.0
2024-03-11 00:00:00,0.0,0.0,163.58,1274000.0,725000.0,84556.0,183083.0,549000.0,501000.0
2024-03-11 01:00:00,0.0,0.0,177.79,1258000.0,763000.0,54903.1,169969.0,496000.0,327000.0
2024-03-11 02:00:00,0.0,0.0,168.28,1270000.0,717000.0,60804.5,183385.0,553000.0,346000.0
2024-03-11 03:00:00,168.86,168.3,153.78,1280000.0,742000.0,81325.2,193886.0,538000.0,334000.0
2024-03-11 04:00:00,168.84,168.3,153.48,1257000.0,727000.0,60813.2,169892.0,531000.0,325000.0
2024-03-11 05:00:00,168.84,168.3,153.69,1241000.0,790000.0,45923.9,152414.0,451000.0,370000.0
2024-03-11 06:00:00,170.27,169.72,153.74,1159000.0,830000.0,29281.0,70820.2,329000.0,247000.0
2024-03-11 07:00:00,170.27,169.72,162.68,1129000.0,858000.0,8564.52,40530.8,270000.0,184000.0
2024-03-11 08:00:00,170.27,169.72,153.74,1117000.0,879000.0,3171.07,28552.9,237000.0,146000.0
2024-03-11 09:00:00,170.32,169.72,167.62,1110000.0,875000.0,2817.13,21651.2,234000.0,182000.0
2024-03-11 10:00:00,170.27,169.72,167.62,1130000.0,891000.0,22221.3,41350.1,238000.0,235000.0
2024-03-11 11:00:00,170.33,169.72,167.62,1117000.0,871000.0,12403.8,28681.4,246000.0,245000.0
2024-03-11 12:00:00,169.9,169.9,167.62,1108000.0,848000.0,3602.69,19174.0,259000.0,260000.0
2024-03-11 13:00:00,169.9,169.9,167.62,1104000.0,822000.0,2074.91,15200.8,282000.0,282000.0
2024-03-11 14:00:00,169.9,169.9,167.62,1111000.0,825000.0,8228.67,21968.1,286000.0,250000.0
2024-03-11 15:00:00,169.9,169.9,167.47,1114000.0,781000.0,12855.5,24809.7,333000.0,250000.0
2024-03-11 16:00:00,148.87,148.87,167.14,1194000.0,742000.0,9776.91,22824.8,452000.0,370000.0
2024-03-11 17:00:00,107.12,107.12,162.59,1222000.0,722000.0,29599.0,42474.1,500000.0,295000.0
2024-03-11 18:00:00,107.12,107.12,107.12,1233000.0,706000.0,40980.2,55032.1,527000.0,323000.0
2024-03-11 19:00:00,107.12,107.12,145.16,1248000.0,705000.0,57083.2,70183.0,543000.0,296000.0
2024-03-11 20:00:00,107.12,107.12,145.16,1276000.0,711000.0,85482.0,99184.0,565000.0,318000.0
2024-03-11 21:00:00,107.12,107.12,145.16,1252000.0,739000.0,63110.1,75424.8,513000.0,268000.0
2024-03-11 22:00:00,166.26,166.02,149.52,1216000.0,766000.0,24871.2,38692.5,450000.0,195000.0
2024-03-11 23:00:00,166.01,166.02,169.25,1268000.0,725000.0,44563.5,90991.2,543000.0,296000.0
2024-03-12 00:00:00,165.94,165.97,169.05,1333000.0,695000.0,29202.7,156825.0,638000.0,392000.0
2024-03-12 01:00:00,179.39,179.39,169.05,1387000.0,667000.0,29395.3,211896.0,719000.0,518000.0
2024-03-12 02:00:00,-19.0,-19.0,172.8,1437000.0,678000.0,50010.9,264364.0,759000.0,515000.0
2024-03-12 03:00:00,0.0,0.0,168.38,1455000.0,678000.0,36771.7,281975.0,778000.0,398000.0
2024-03-12 04:00:00,0.0,0.0,160.21,1453000.0,741000.0,94600.1,282476.0,712000.0,338000.0
2024-03-12 05:00:00,0.0,0.0,160.3,1415000.0,690000.0,99243.5,239207.0,725000.0,356000.0
2024-03-12 06:00:00,0.0,0.0,159.57,1410000.0,721000.0,118220.0,238524.0,689000.0,323000.0
2024-03-12 07:00:00,0.0,0.0,157.72,1412000.0,804000.0,174200.0,238117.0,609000.0,298000.0
2024-03-12 08:00:00,158.89,158.89,158.89,1410000.0,822000.0,197595.0,236114.0,588000.0,267000.0
2024-03-12 09:00:00,167.39,167.66,159.79,1427000.0,832000.0,230111.0,252499.0,594000.0,377000.0
2024-03-12 10:00:00,166.07,166.32,160.21,1430000.0,910000.0,226154.0,245933.0,520000.0,317000.0
2024-03-12 11:00:00,166.03,166.32,160.21,1449000.0,918000.0,245510.0,265221.0,531000.0,269000.0
2024-03-12 12:00:00,166.2,166.5,154.56,1422000.0,899000.0,222797.0,239134.0,522000.0,259000.0
2024-03-12 13:00:00,166.2,166.5,152.75,1428000.0,882000.0,245071.0,258640.0,546000.0,350000.0
2024-03-12 14:00:00,158.79,158.79,158.79,1423000.0,874000.0,229422.0,243146.0,549000.0,349000.0
2024-03-12 15:00:00,158.81,158.81,158.81,1393000.0,834000.0,202656.0,216612.0,559000.0,363000.0
2024-03-12 16:00:00,146.27,146.27,170.72,1314000.0,798000.0,156719.0,169642.0,516000.0,354000.0
2024-03-12 17:00:00,107.91,107.91,107.91,1313000.0,773000.0,155145.0,167869.0,540000.0,376000.0
2024-03-12 18:00:00,107.91,107.91,107.91,1358000.0,757000.0,198706.0,214123.0,601000.0,439000.0
2024-03-12 19:00:00,108.17,108.17,108.17,1345000.0,744000.0,183373.0,197660.0,601000.0,431000.0
2024-03-12 20:00:00,108.17,108.17,108.17,1285000.0,760000.0,126918.0,142251.0,526000.0,483000.0
2024-03-12 21:00:00,108.69,108.69,108.69,1263000.0,789000.0,107951.0,123818.0,474000.0,428000.0
2024-03-12 22:00:00,150.12,150.12,152.91,1264000.0,834000.0,116946.0,131142.0,429000.0,390000.0
2024-03-12 23:00:00,156.34,156.34,156.49,1278000.0,740000.0,82666.3,138645.0,538000.0,456000.0
2024-03-13 00:00:00,171.22,171.63,160.34,1373000.0,667000.0,39549.6,200396.0,706000.0,524000.0
2024-03-13 01:00:00,-19.0,-19.0,172.97,1490000.0,642000.0,21962.8,278588.0,849000.0,530000.0
2024-03-13 02:00:00,167.07,167.07,165.07,1556000.0,610000.0,22919.1,343410.0,946000.0,613000.0
2024-03-13 03:00:00,167.8,167.8,167.95,1591000.0,584000.0,17975.5,379853.0,1007000.0,677000.0
2024-03-13 04:00:00,156.34,156.34,0.0,1593000.0,596000.0,10132.2,382872.0,997000.0,666000.0
2024-03-13 05:00:00,156.34,156.34,156.49,1588000.0,593000.0,14546.8,377631.0,995000.0,662000.0
2024-03-13 06:00:00,156.34,156.34,156.49,1559000.0,616000.0,21493.3,348341.0,943000.0,611000.0
2024-03-13 07:00:00,156.34,156.34,156.49,1476000.0,679000.0,20155.3,266452.0,797000.0,522000.0
2024-03-13 08:00:00,165.73,166.34,156.81,1391000.0,735000.0,30061.9,179987.0,656000.0,617000.0
2024-03-13 09:00:00,169.04,168.32,171.96,1322000.0,793000.0,54229.9,109722.0,529000.0,490000.0
2024-03-13 10:00:00,168.03,167.31,170.1,1306000.0,875000.0,68538.0,91842.1,431000.0,390000.0
2024-03-13 11:00:00,168.03,167.31,170.1,1304000.0,884000.0,67377.3,89588.4,420000.0,380000.0
2024-03-13 12:00:00,167.29,167.31,170.1,1277000.0,865000.0,40343.6,61957.5,412000.0,371000.0
2024-03-13 13:00:00,168.33,168.9,151.35,1271000.0,808000.0,39205.9,56455.0,464000.0,407000.0
2024-03-13 14:00:00,167.1,167.31,151.33,1268000.0,838000.0,36815.9,52783.5,430000.0,268000.0
2024-03-13 15:00:00,164.02,164.02,165.74,1278000.0,794000.0,47509.5,62652.4,484000.0,323000.0
2024-03-13 16:00:00,155.81,155.46,128.74,1259000.0,749000.0,28026.9,44021.7,511000.0,349000.0
2024-03-13 17:00:00,156.1,155.46,117.07,1249000.0,735000.0,19908.4,34386.0,514000.0,229000.0
2024-03-13 18:00:00,107.31,107.31,107.31,1250000.0,730000.0,19181.4,34331.7,520000.0,236000.0
2024-03-13 19:00:00,156.02,155.46,103.63,1257000.0,729000.0,25631.3,41370.4,528000.0,241000.0
2024-03-13 20:00:00,155.42,155.46,107.4,1263000.0,746000.0,30382.6,47156.7,517000.0,352000.0
2024-03-13 21:00:00,155.42,155.46,129.19,1275000.0,773000.0,43622.5,59822.9,501000.0,461000.0
2024-03-13 22:00:00,155.42,155.46,130.62,1264000.0,812000.0,33195.4,49481.3,452000.0,412000.0
2024-03-13 23:00:00,170.34,172.16,170.72,1274000.0,775000.0,13863.7,59209.8,499000.0,457000.0
2024-03-14 00:00:00,175.62,175.66,171.96,1310000.0,707000.0,1499.17,95784.3,603000.0,562000.0
2024-03-14 01:00:00,-77.94,-77.94,168.3,1213000.0,672000.0,1024.21,200256.0,541000.0,360000.0
2024-03-14 02:00:00,163.52,162.93,159.69,1433000.0,637000.0,1935.05,271366.0,796000.0,493000.0
2024-03-14 03:00:00,146.76,146.76,146.76,1456000.0,624000.0,1237.24,294635.0,832000.0,530000.0
2024-03-14 04:00:00,141.76,141.76,141.76,1454000.0,612000.0,5755.29,298654.0,842000.0,535000.0
2024-03-14 05:00:00,141.76,141.76,141.76,1368000.0,660000.0,7020.39,280530.0,708000.0,479000.0
2024-03-14 06:00:00,133.52,133.52,141.73,1284000.0,646000.0,3978.18,196133.0,638000.0,428000.0
2024-03-14 07:00:00,163.29,162.93,141.73,1267000.0,673000.0,5642.83,179102.0,594000.0,562000.0
2024-03-14 08:00:00,165.11,165.6,140.55,1278000.0,720000.0,3918.4,130521.0,558000.0,519000.0
2024-03-14 09:00:00,165.12,165.6,164.6,1145000.0,759000.0,651.714,61368.1,386000.0,369000.0
2024-03-14 10:00:00,166.51,167.03,169.17,1102000.0,873000.0,1634.19,24070.3,229000.0,218000.0
2024-03-14 11:00:00,166.51,167.03,329.89,1107000.0,890000.0,6116.98,27682.7,217000.0,209000.0
2024-03-14 12:00:00,166.51,167.03,169.92,1102000.0,876000.0,2567.07,23388.3,227000.0,215000.0
2024-03-14 13:00:00,166.81,167.32,169.14,1106000.0,857000.0,8692.79,25748.1,249000.0,236000.0
2024-03-14 14:00:00,167.32,167.32,166.26,1104000.0,850000.0,8885.24,23378.1,254000.0,205000.0
2024-03-14 15:00:00,165.78,165.78,166.26,1107000.0,815000.0,10742.5,26479.1,292000.0,250000.0
2024-03-14 16:00:00,145.83,145.83,165.97,1181000.0,784000.0,7883.9,23304.0,397000.0,357000.0
2024-03-14 17:00:00,155.32,155.06,164.73,1198000.0,754000.0,16136.8,32469.4,444000.0,279000.0
2024-03-14 18:00:00,155.18,155.06,162.57,1191000.0,744000.0,9706.72,24817.5,448000.0,284000.0
2024-03-14 19:00:00,155.18,155.06,160.33,1187000.0,739000.0,3919.8,19775.4,448000.0,285000.0
2024-03-14 20:00:00,155.32,155.06,160.09,1185000.0,751000.0,1521.76,17979.8,434000.0,270000.0
2024-03-14 21:00:00,163.95,165.59,143.38,1188000.0,778000.0,6485.71,20740.4,409000.0,238000.0
2024-03-14 22:00:00,164.59,165.59,163.62,1185000.0,810000.0,2472.39,18378.3,376000.0,206000.0
2024-03-14 23:00:00,154.91,154.91,162.52,1227000.0,719000.0,5494.83,66260.5,508000.0,344000.0
2024-03-15 00:00:00,166.51,167.32,162.35,1319000.0,649000.0,468.479,159044.0,670000.0,367000.0
2024-03-15 01:00:00,-77.94,-77.94,150.18,1407000.0,625000.0,1297.31,248995.0,783000.0,455000.0
2024-03-15 02:00:00,-77.94,-77.94,146.39,1468000.0,600000.0,1502.46,309521.0,868000.0,536000.0
2024-03-15 03:00:00,148.62,148.62,148.62,1506000.0,568000.0,3996.75,348953.0,938000.0,606000.0
2024-03-15 04:00:00,99.07,99.07,99.07,1514000.0,577000.0,4951.61,361823.0,937000.0,612000.0
2024-03-15 05:00:00,97.01,97.01,97.01,1435000.0,585000.0,4026.33,347873.0,850000.0,608000.0
2024-03-15 06:00:00,100.77,100.77,100.77,1401000.0,604000.0,3938.46,314289.0,797000.0,556000.0
2024-03-15 07:00:00,131.45,131.45,131.45,1345000.0,643000.0,4614.66,257831.0,702000.0,460000.0
2024-03-15 08:00:00,117.73,117.73,142.54,1312000.0,701000.0,663.021,166086.0,612000.0,530000.0
2024-03-15 09:00:00,121.04,121.04,164.03,1152000.0,755000.0,586.164,68746.6,396000.0,353000.0
2024-03-15 10:00:00,168.41,169.31,168.1,1110000.0,839000.0,3678.27,27955.7,271000.0,231000.0
2024-03-15 11:00:00,168.41,169.31,169.84,1119000.0,851000.0,11089.4,35020.9,268000.0,220000.0
2024-03-15 12:00:00,168.41,169.31,281.19,1112000.0,839000.0,6848.06,28204.0,274000.0,223000.0
2024-03-15 13:00:00,168.41,169.31,169.84,1107000.0,832000.0,2845.05,21947.9,275000.0,225000.0
2024-03-15 14:00:00,169.31,169.31,166.18,1104000.0,830000.0,3255.02,19188.9,274000.0,227000.0
2024-03-15 15:00:00,165.41,165.41,154.94,1104000.0,806000.0,1136.62,17654.1,298000.0,260000.0
2024-03-15 16:00:00,167.75,168.34,165.98,1096000.0,763000.0,2160.7,16550.9,332000.0,292000.0
2024-03-15 17:00:00,169.04,169.04,155.71,1096000.0,742000.0,839.556,16664.9,354000.0,314000.0
2024-03-15 18:00:00,169.04,169.04,155.71,1096000.0,723000.0,625.435,16567.4,373000.0,331000.0
2024-03-15 19:00:00,166.19,166.1,144.15,1168000.0,720000.0,532.883,14786.3,448000.0,366000.0
2024-03-15 20:00:00,166.28,167.43,169.34,1176000.0,726000.0,1047.67,15970.4,449000.0,368000.0
2024-03-15 21:00:00,166.38,167.43,169.34,1175000.0,748000.0,752.051,14976.5,427000.0,342000.0
2024-03-15 22:00:00,167.33,168.55,169.34,1176000.0,757000.0,594.49,15758.4,419000.0,335000.0
2024-03-15 23:00:00,166.15,167.43,154.82,1225000.0,627000.0,1274.69,64682.0,597000.0,513000.0
2024-03-16 00:00:00,117.62,117.62,117.62,1318000.0,558000.0,300.903,159761.0,760000.0,459000.0
2024-03-16 01:00:00,-77.94,-77.94,106.25,1407000.0,551000.0,1972.39,250550.0,856000.0,529000.0
2024-03-16 02:00:00,0.0,0.0,99.48,1478000.0,541000.0,14917.9,321639.0,937000.0,612000.0
2024-03-16 03:00:00,0.0,0.0,0.0,1481000.0,533000.0,11920.6,326008.0,948000.0,623000.0
2024-03-16 04:00:00,-51.96,-51.96,100.55,1444000.0,613000.0,23020.1,292702.0,831000.0,506000.0
2024-03-16 05:00:00,95.65,95.65,0.0,1412000.0,618000.0,30873.8,267582.0,793000.0,472000.0
2024-03-16 06:00:00,104.91,104.91,104.91,1246000.0,643000.0,26921.3,165839.0,603000.0,394000.0
2024-03-16 07:00:00,99.48,99.48,99.48,1215000.0,676000.0,28658.5,134880.0,540000.0,447000.0
2024-03-16 08:00:00,104.91,104.91,250.03,1141000.0,716000.0,19210.5,57861.4,424000.0,388000.0
2024-03-16 09:00:00,163.69,165.9,133.44,1152000.0,735000.0,42283.7,68172.3,417000.0,372000.0
2024-03-16 10:00:00,169.64,171.85,167.94,1175000.0,770000.0,70968.5,93044.0,405000.0,362000.0
2024-03-16 11:00:00,169.85,172.06,170.92,1148000.0,768000.0,43059.6,65274.5,380000.0,340000.0
2024-03-16 12:00:00,169.85,172.06,170.44,1126000.0,756000.0,23353.3,42370.8,370000.0,329000.0
2024-03-16 13:00:00,169.85,172.06,169.16,1130000.0,739000.0,32023.1,47106.1,392000.0,349000.0
2024-03-16 14:00:00,165.92,165.92,169.16,1135000.0,726000.0,38507.5,52380.6,409000.0,246000.0
2024-03-16 15:00:00,165.92,165.92,169.16,1140000.0,692000.0,42835.1,57184.5,448000.0,283000.0
2024-03-16 16:00:00,174.01,173.44,141.97,1194000.0,652000.0,28350.4,43347.0,542000.0,340000.0
2024-03-16 17:00:00,106.51,106.51,106.51,1183000.0,623000.0,11305.4,25205.1,560000.0,354000.0
2024-03-16 18:00:00,95.97,95.97,95.97,1184000.0,611000.0,9871.8,25331.3,572000.0,366000.0
2024-03-16 19:00:00,95.97,95.97,250.03,1177000.0,603000.0,2916.65,18626.8,573000.0,368000.0
2024-03-16 20:00:00,95.97,95.97,253.57,1175000.0,609000.0,2356.95,17612.7,567000.0,360000.0
2024-03-16 21:00:00,128.43,128.43,128.43,1181000.0,627000.0,8187.81,22829.5,554000.0,347000.0
2024-03-16 22:00:00,133.91,133.91,144.2,1194000.0,638000.0,21861.3,36308.9,556000.0,348000.0
2024-03-16 23:00:00,131.52,131.52,137.97,1274000.0,633000.0,89858.2,116120.0,641000.0,383000.0
2024-03-17 00:00:00,99.15,99.15,99.15,1343000.0,589000.0,127391.0,187600.0,754000.0,456000.0
2024-03-17 01:00:00,95.96,95.96,144.0,1427000.0,584000.0,166550.0,269878.0,843000.0,520000.0
2024-03-17 02:00:00,93.07,93.07,93.07,1533000.0,716000.0,224756.0,375605.0,817000.0,383000.0
2024-03-17 03:00:00,0.0,0.0,105.37,1444000.0,635000.0,227420.0,291374.0,809000.0,391000.0
2024-03-17 04:00:00,0.0,0.0,116.59,1529000.0,504000.0,187022.0,371896.0,1025000.0,571000.0
2024-03-17 05:00:00,0.0,0.0,91.76,1598000.0,610000.0,222159.0,441884.0,988000.0,536000.0
2024-03-17 06:00:00,100.21,100.21,100.21,1577000.0,607000.0,240751.0,420847.0,970000.0,512000.0
2024-03-17 07:00:00,91.41,91.41,91.41,1558000.0,619000.0,242941.0,399374.0,939000.0,622000.0
2024-03-17 08:00:00,91.41,91.41,91.41,1512000.0,651000.0,240469.0,354307.0,862000.0,546000.0
2024-03-17 09:00:00,144.2,144.2,144.2,1450000.0,746000.0,245416.0,291775.0,704000.0,542000.0
2024-03-17 10:00:00,0.0,0.0,133.04,1446000.0,807000.0,253972.0,275328.0,639000.0,475000.0
2024-03-17 11:00:00,0.0,0.0,133.54,1424000.0,821000.0,234873.0,255783.0,602000.0,440000.0
2024-03-17 12:00:00,0.0,0.0,160.68,1421000.0,806000.0,236121.0,251327.0,615000.0,450000.0
2024-03-17 13:00:00,160.64,160.64,160.64,1400000.0,798000.0,213691.0,227903.0,602000.0,314000.0
2024-03-17 14:00:00,160.6,160.6,160.6,1426000.0,807000.0,239235.0,253895.0,620000.0,329000.0
2024-03-17 15:00:00,0.0,0.0,160.53,1429000.0,767000.0,240497.0,255769.0,662000.0,371000.0
2024-03-17 16:00:00,0.0,0.0,124.98,1412000.0,737000.0,222503.0,238514.0,675000.0,384000.0
2024-03-17 17:00:00,0.0,0.0,146.57,1426000.0,724000.0,237354.0,253614.0,702000.0,412000.0
2024-03-17 18:00:00,86.3,86.3,86.3,1375000.0,706000.0,193151.0,208755.0,669000.0,381000.0
2024-03-17 19:00:00,86.3,86.3,86.3,1357000.0,707000.0,170611.0,186849.0,650000.0,358000.0
2024-03-17 20:00:00,86.3,86.3,86.3,1351000.0,721000.0,167133.0,180077.0,630000.0,337000.0
2024-03-17 21:00:00,94.53,94.53,94.53,1338000.0,755000.0,153289.0,169308.0,584000.0,417000.0
2024-03-17 22:00:00,109.22,109.22,109.22,1314000.0,785000.0,128787.0,145269.0,528000.0,364000.0
2024-03-17 23:00:00,133.27,133.27,144.56,1280000.0,703000.0,60084.6,120002.0,577000.0,411000.0
2024-03-18 00:00:00,163.15,163.36,146.19,1269000.0,643000.0,37080.2,193624.0,626000.0,391000.0
2024-03-18 01:00:00,-77.94,-77.94,170.03,1346000.0,618000.0,25681.4,271777.0,728000.0,468000.0
2024-03-18 02:00:00,-19.0,-19.0,169.72,1397000.0,591000.0,19465.7,323199.0,806000.0,545000.0
2024-03-18 03:00:00,154.46,154.46,154.46,1436000.0,564000.0,21469.7,363022.0,873000.0,613000.0
2024-03-18 04:00:00,146.17,146.17,146.17,1438000.0,570000.0,12372.7,365248.0,869000.0,607000.0
2024-03-18 05:00:00,154.43,154.43,154.43,1420000.0,593000.0,12041.7,347461.0,827000.0,567000.0
2024-03-18 06:00:00,0.0,0.0,146.17,1380000.0,616000.0,10773.0,308542.0,764000.0,625000.0
2024-03-18 07:00:00,164.05,164.15,153.26,1306000.0,658000.0,17130.5,233844.0,648000.0,582000.0
2024-03-18 08:00:00,166.29,166.29,162.51,1207000.0,735000.0,17398.6,135319.0,472000.0,431000.0
2024-03-18 09:00:00,167.63,167.63,146.17,1119000.0,777000.0,4060.53,45342.1,341000.0,301000.0
2024-03-18 10:00:00,167.63,167.63,168.89,1102000.0,824000.0,8792.59,29076.6,278000.0,232000.0
2024-03-18 11:00:00,167.63,167.63,168.89,1115000.0,831000.0,22557.9,42320.0,284000.0,238000.0
2024-03-18 12:00:00,167.63,167.63,168.89,1102000.0,815000.0,9446.75,27614.3,286000.0,241000.0
2024-03-18 13:00:00,167.63,167.63,167.64,1092000.0,794000.0,1361.67,17912.5,298000.0,257000.0
2024-03-18 14:00:00,168.23,167.63,165.97,1091000.0,777000.0,3184.39,17184.2,314000.0,273000.0
2024-03-18 15:00:00,167.63,167.63,165.97,1099000.0,738000.0,12612.7,25437.1,361000.0,320000.0
2024-03-18 16:00:00,124.24,124.24,124.24,1105000.0,701000.0,19369.3,33376.2,404000.0,365000.0
2024-03-18 17:00:00,101.77,101.77,158.67,1101000.0,674000.0,13881.4,28361.3,427000.0,268000.0
2024-03-18 18:00:00,101.77,101.77,101.77,1113000.0,662000.0,26647.1,39907.2,451000.0,290000.0
2024-03-18 19:00:00,101.77,101.77,101.77,1116000.0,649000.0,28859.1,42398.7,466000.0,301000.0
2024-03-18 20:00:00,101.77,101.77,101.77,1127000.0,658000.0,40090.4,53797.4,469000.0,305000.0
2024-03-18 21:00:00,104.28,104.28,158.67,1114000.0,686000.0,27219.4,40332.2,428000.0,265000.0
2024-03-18 22:00:00,120.27,120.27,167.09,1124000.0,722000.0,37186.2,50938.9,402000.0,240000.0
2024-03-18 23:00:00,145.22,145.22,167.09,1146000.0,758000.0,51032.3,73613.1,388000.0,220000.0
2024-03-19 00:00:00,169.82,171.42,165.22,1155000.0,741000.0,32117.5,83130.9,414000.0,248000.0
2024-03-19 01:00:00,172.67,174.09,166.91,1267000.0,634000.0,12761.9,193798.0,633000.0,406000.0
2024-03-19 02:00:00,154.48,154.48,154.48,1419000.0,580000.0,71025.5,347731.0,839000.0,579000.0
2024-03-19 03:00:00,0.0,0.0,154.48,1437000.0,567000.0,77644.6,366832.0,870000.0,614000.0
2024-03-19 04:00:00,-77.94,-77.94,145.91,1424000.0,534000.0,11672.7,352339.0,890000.0,635000.0
2024-03-19 05:00:00,-77.94,-77.94,0.0,1447000.0,590000.0,25800.6,377207.0,858000.0,606000.0
2024-03-19 06:00:00,0.0,0.0,0.0,1465000.0,603000.0,74211.8,393617.0,861000.0,604000.0
2024-03-19 07:00:00,153.28,153.28,153.28,1428000.0,717000.0,179767.0,356198.0,711000.0,459000.0
2024-03-19 08:00:00,0.0,0.0,145.92,1333000.0,742000.0,188201.0,262940.0,592000.0,408000.0
2024-03-19 09:00:00,170.94,172.4,146.58,1317000.0,803000.0,207524.0,244232.0,514000.0,348000.0
2024-03-19 10:00:00,170.94,172.4,148.67,1321000.0,877000.0,228441.0,249499.0,445000.0,280000.0
2024-03-19 11:00:00,172.47,172.58,148.93,1366000.0,896000.0,269830.0,291144.0,469000.0,302000.0
2024-03-19 12:00:00,171.21,172.67,147.72,1363000.0,874000.0,269904.0,289402.0,489000.0,325000.0
2024-03-19 13:00:00,171.21,172.67,147.03,1368000.0,866000.0,274685.0,292201.0,502000.0,338000.0
2024-03-19 14:00:00,172.67,172.67,151.27,1355000.0,845000.0,265414.0,280091.0,509000.0,347000.0
2024-03-19 15:00:00,151.28,151.28,151.28,1350000.0,816000.0,259417.0,275109.0,534000.0,370000.0
2024-03-19 16:00:00,124.24,124.24,124.24,1333000.0,776000.0,241647.0,256716.0,557000.0,268000.0
2024-03-19 17:00:00,107.31,107.31,107.31,1325000.0,755000.0,236926.0,250848.0,569000.0,283000.0
2024-03-19 18:00:00,103.39,103.39,103.39,1293000.0,741000.0,201999.0,216798.0,552000.0,261000.0
2024-03-19 19:00:00,103.32,103.32,103.32,1284000.0,747000.0,194122.0,209723.0,537000.0,250000.0
2024-03-19 20:00:00,103.63,103.63,103.63,1293000.0,759000.0,202181.0,217145.0,534000.0,247000.0
2024-03-19 21:00:00,118.48,118.48,118.48,1322000.0,787000.0,234919.0,248588.0,534000.0,371000.0
2024-03-19 22:00:00,125.91,125.91,125.91,1337000.0,799000.0,242034.0,257609.0,538000.0,374000.0
2024-03-19 23:00:00,129.18,129.18,129.18,1373000.0,766000.0,254914.0,296370.0,608000.0,374000.0
2024-03-20 00:00:00,-19.0,-19.0,0.0,1448000.0,754000.0,266841.0,373764.0,694000.0,456000.0
2024-03-20 01:00:00,-25.98,-25.98,0.0,1512000.0,701000.0,258878.0,438083.0,811000.0,557000.0
2024-03-20 02:00:00,-77.94,-77.94,-19.0,1530000.0,671000.0,191855.0,451245.0,859000.0,603000.0
2024-03-20 03:00:00,-77.94,-77.94,-77.94,1464000.0,593000.0,77646.0,391290.0,871000.0,606000.0
2024-03-20 04:00:00,-77.94,-77.94,-77.94,1451000.0,598000.0,24396.6,377330.0,853000.0,599000.0
2024-03-20 05:00:00,-77.94,-77.94,-77.94,1483000.0,636000.0,60733.9,409072.0,847000.0,593000.0
2024-03-20 06:00:00,-77.94,-77.94,-76.38,1498000.0,655000.0,120790.0,423142.0,843000.0,588000.0
2024-03-20 07:00:00,-76.38,-76.38,0.0,1515000.0,692000.0,192775.0,442606.0,823000.0,563000.0
2024-03-20 08:00:00,0.0,0.0,125.62,1510000.0,746000.0,226451.0,383230.0,764000.0,542000.0
2024-03-20 09:00:00,125.62,125.62,125.62,1413000.0,835000.0,225696.0,289591.0,578000.0,404000.0
2024-03-20 10:00:00,146.98,146.98,146.98,1356000.0,928000.0,201848.0,223692.0,428000.0,258000.0
2024-03-20 11:00:00,147.59,147.59,147.59,1324000.0,937000.0,170704.0,191594.0,386000.0,216000.0
2024-03-20 12:00:00,147.64,147.64,147.64,1314000.0,913000.0,160819.0,180805.0,400000.0,230000.0
2024-03-20 13:00:00,147.69,147.69,147.69,1274000.0,889000.0,119603.0,136827.0,386000.0,212000.0
