ts,temp,real_feel_temp,real_feel_temp_shade,rel_hum,dew_point,wind_dir,wind_spd,wind_gust_spd,uv_idx,vis,cld_cvr,ceiling,pressure,appr_temp,wind_chill_temp,wet_bulb_temp,precip_1h,location,cloud,temp_max,temp_min,humidity,ground_press,wind_speed,rain,snow
1729681320,20.9,19.9,19.9,49.0,10.0,68.0,5.0,11.5,0.0,49.9,11.0,10150.0,1018.8,21.1,21.1,14.4,0.0,Cheonji-dong,,,,,,,,
1729684560,16.8,16.9,16.9,63.0,9.7,23.0,5.8,9.0,0.0,49.9,11.0,12192.0,1018.8,18.3,16.7,12.7,0.0,Cheonji-dong,,,,,,,,
1729684920,21.3,20.2,20.2,47.0,9.7,203.0,5.8,9.0,0.0,49.9,0.0,10180.0,1018.3,21.1,21.1,14.4,0.0,Cheonji-dong,,,,,,,,
1729688520,21.6,20.6,20.6,51.0,11.0,45.0,5.6,11.7,0.0,49.9,0.0,10150.0,1017.7,21.7,21.7,15.2,0.0,Cheonji-dong,,,,,,,,
1729692120,22.3,21.5,21.5,47.0,10.4,180.0,3.2,8.7,0.0,49.9,0.0,10180.0,1017.1,22.2,22.2,15.1,0.0,Cheonji-dong,,,,,,,,
1729609320,18.8,16.4,16.4,89.0,16.9,315.0,22.7,53.9,0.0,16.1,100.0,579.0,1012.9,20.0,18.9,17.6,0.1,Songdang-ri,,,,,,,,
1729612920,18.5,15.9,15.9,86.0,16.0,315.0,23.4,30.5,0.0,20.9,76.0,1798.0,1012.9,20.0,18.3,17.0,0.1,Songdang-ri,,,,,,,,
1729616520,18.1,15.5,15.5,84.0,15.4,315.0,20.9,65.1,0.0,16.1,54.0,1798.0,1013.2,20.0,18.3,16.5,0.1,Songdang-ri,,,,,,,,
1729620180,16.3,13.4,13.4,91.0,14.8,293.0,18.7,52.3,0.0,16.1,40.0,1768.0,1013.5,18.9,16.1,15.4,0.1,Songdang-ri,,,,,,,,
1729623720,17.8,15.3,15.3,69.0,11.9,315.0,23.8,39.0,0.0,22.5,67.0,1798.0,1013.9,18.3,17.8,14.5,0.0,Songdang-ri,,,,,,,,
1729627320,17.2,14.0,14.0,76.0,13.0,315.0,23.8,51.5,0.0,16.1,31.0,3048.0,1014.2,18.3,17.2,14.8,0.1,Songdang-ri,,,,,,,,
1729630920,16.8,13.9,13.9,75.0,12.3,315.0,19.5,54.8,0.0,16.1,35.0,9144.0,1014.2,18.3,16.7,14.3,0.0,Songdang-ri,,,,,,,,
1729634520,16.4,13.3,13.3,70.0,10.9,315.0,28.5,28.5,0.0,22.5,58.0,7315.0,1014.6,18.3,16.1,13.4,0.0,Songdang-ri,,,,,,,,
1729638120,16.4,14.7,13.8,70.0,11.0,315.0,21.3,28.3,1.0,16.1,57.0,9144.0,1014.9,18.3,16.1,13.4,0.0,Songdang-ri,,,,,,,,
1729641420,15.0,12.9,11.9,74.0,10.3,315.0,22.0,30.2,1.0,16.1,3.0,6096.0,1019.0,16.1,15.0,12.5,0.0,Songdang-ri,,,,,,,,
1729645320,17.4,15.7,14.8,61.0,9.8,315.0,23.4,23.4,1.0,22.5,76.0,823.0,1015.2,18.3,17.2,13.0,0.0,Songdang-ri,,,,,,,,
1729648920,17.7,16.4,15.6,60.0,9.8,315.0,19.8,21.0,1.0,16.1,91.0,823.0,1015.6,18.3,17.8,13.1,0.0,Songdang-ri,,,,,,,,
1729652520,17.9,16.9,15.9,66.0,11.4,315.0,18.7,22.4,1.0,16.1,87.0,1036.0,1015.6,18.3,17.8,14.3,0.0,Songdang-ri,,,,,,,,
1729656120,17.8,17.1,15.7,70.0,12.3,315.0,19.5,25.3,2.0,22.5,59.0,823.0,1015.9,18.3,17.8,14.6,0.0,Songdang-ri,,,,,,,,
1729659540,16.4,15.1,12.9,69.0,10.7,315.0,30.3,30.3,4.0,16.1,59.0,12192.0,1020.0,18.3,16.7,13.3,0.0,Songdang-ri,,,,,,,,
1729663020,16.5,14.8,13.2,68.0,10.6,315.0,28.8,28.8,3.0,16.1,69.0,12192.0,1019.0,18.3,16.7,13.3,0.0,Songdang-ri,,,,,,,,
1729663380,16.7,14.6,13.4,67.0,10.6,315.0,28.8,28.8,2.0,16.1,69.0,9144.0,1016.9,18.3,16.7,13.4,0.0,Songdang-ri,,,,,,,,
1729666920,16.5,14.7,13.7,71.0,11.2,315.0,22.3,28.0,1.0,22.5,17.0,6096.0,1017.6,18.3,16.7,13.6,0.0,Songdang-ri,,,,,,,,
1729670520,16.1,13.5,13.5,69.0,10.5,315.0,23.4,23.4,0.0,16.1,22.0,10363.0,1018.3,18.3,16.1,13.1,0.0,Songdang-ri,,,,,,,,
1729673820,13.9,11.4,11.4,79.0,10.4,293.0,18.4,18.4,0.0,16.1,2.0,12192.0,1019.0,17.2,13.9,12.0,0.0,Songdang-ri,,,,,,,,
1729677720,15.3,12.8,12.8,70.0,10.0,315.0,18.4,22.8,0.0,22.5,3.0,10211.0,1019.0,18.3,15.6,12.4,0.0,Songdang-ri,,,,,,,,
1729681320,15.3,12.9,12.9,72.0,10.3,315.0,17.3,17.3,0.0,16.1,7.0,10150.0,1019.3,16.1,15.0,12.6,0.0,Songdang-ri,,,,,,,,
1729684920,15.0,12.5,12.5,72.0,10.0,315.0,18.0,18.0,0.0,16.1,8.0,10180.0,1019.3,16.1,15.0,12.4,0.0,Songdang-ri,,,,,,,,
1729688520,14.6,12.4,12.4,74.0,10.1,315.0,15.9,17.5,0.0,22.5,5.0,10150.0,1019.0,16.1,14.4,12.2,0.0,Songdang-ri,,,,,,,,
1729692120,14.1,11.3,11.3,77.0,10.1,315.0,18.4,18.4,0.0,16.1,7.0,10180.0,1019.0,16.1,13.9,12.0,0.0,Songdang-ri,,,,,,,,
1729612560,20.0,17.4,17.4,77.0,16.1,293.0,35.2,35.2,0.0,16.1,100.0,457.0,1016.0,19.4,20.0,17.6,0.5,Bonggae-dong,,,,,,,,
1729616160,18.9,14.9,14.9,82.0,16.1,293.0,44.5,66.7,0.0,16.1,85.0,61.0,1016.0,20.0,18.9,17.2,0.5,Bonggae-dong,,,,,,,,
1729616820,20.0,16.4,16.4,68.0,13.9,293.0,33.3,51.9,0.0,16.1,85.0,579.0,1016.0,19.4,20.0,16.4,0.5,Bonggae-dong,,,,,,,,
1729619760,20.0,16.4,16.4,68.0,13.9,293.0,33.3,51.9,0.0,16.1,85.0,1798.0,1016.0,19.4,20.0,16.4,0.5,Bonggae-dong,,,,,,,,
1729620420,18.9,15.0,15.0,63.0,12.2,293.0,38.9,61.1,0.0,16.1,85.0,579.0,1017.0,19.4,18.9,15.1,0.0,Bonggae-dong,,,,,,,,
1729623360,18.9,16.2,16.2,63.0,12.2,293.0,38.9,61.1,0.0,16.1,88.0,1219.0,1017.0,19.4,18.9,15.1,0.0,Bonggae-dong,,,,,,,,
1729626960,18.9,16.5,16.5,59.0,11.1,293.0,29.6,51.9,0.0,16.1,85.0,3048.0,1017.0,19.4,18.9,14.3,0.0,Bonggae-dong,,,,,,,,
1729630560,18.9,16.4,16.4,63.0,12.2,315.0,33.3,53.7,0.0,16.1,95.0,6096.0,1017.0,19.4,18.9,15.1,0.0,Bonggae-dong,,,,,,,,
1729631220,17.8,14.8,14.8,59.0,10.0,315.0,29.6,53.7,0.0,16.1,95.0,6096.0,1018.0,18.3,17.8,13.3,0.0,Bonggae-dong,,,,,,,,
1729634160,17.8,14.8,14.8,59.0,10.0,315.0,29.6,53.7,0.0,16.1,95.0,1219.0,1018.0,18.3,17.8,13.3,0.0,Bonggae-dong,,,,,,,,
1729634820,17.8,15.4,15.4,55.0,8.9,315.0,24.1,24.1,0.0,16.1,95.0,9144.0,1018.0,17.8,17.8,12.7,0.0,Bonggae-dong,,,,,,,,
1729637820,17.8,15.4,15.4,55.0,8.9,315.0,24.1,24.1,0.0,16.1,95.0,9144.0,1018.0,17.8,17.8,12.7,0.0,Bonggae-dong,,,,,,,,
1729638420,17.8,15.5,15.5,59.0,10.0,315.0,24.1,24.1,0.0,16.1,95.0,579.0,1019.0,18.3,17.8,13.3,0.0,Bonggae-dong,,,,,,,,
1729641420,17.8,15.5,15.5,59.0,10.0,315.0,24.1,24.1,0.0,16.1,95.0,2743.0,1019.0,18.3,17.8,13.3,0.0,Bonggae-dong,,,,,,,,
1729642020,17.8,16.0,16.0,55.0,8.9,315.0,22.2,42.6,1.0,16.1,76.0,1219.0,1020.0,17.8,17.8,12.7,0.0,Bonggae-dong,,,,,,,,
1729644960,17.8,15.9,15.9,55.0,8.9,315.0,22.2,42.6,1.0,16.1,88.0,1219.0,1020.0,17.8,17.8,12.7,0.0,Bonggae-dong,,,,,,,,
1729648560,17.8,17.0,16.0,59.0,10.0,338.0,16.7,16.7,1.0,16.1,76.0,823.0,1020.0,18.3,17.8,13.3,0.0,Bonggae-dong,,,,,,,,
1729652160,17.8,17.0,15.8,59.0,10.0,315.0,18.5,18.5,2.0,16.1,76.0,823.0,1020.0,18.3,17.8,13.3,0.0,Bonggae-dong,,,,,,,,
1729652820,18.9,18.2,17.0,55.0,10.0,315.0,18.5,18.5,2.0,16.1,76.0,823.0,1020.0,19.4,18.9,13.7,0.0,Bonggae-dong,,,,,,,,
1729655760,18.9,18.0,17.0,55.0,10.0,315.0,18.5,18.5,1.0,16.1,88.0,823.0,1020.0,19.4,18.9,13.7,0.0,Bonggae-dong,,,,,,,,
1729659540,17.8,16.5,15.4,63.0,11.1,315.0,22.2,22.2,2.0,16.1,76.0,1036.0,1020.0,18.3,17.8,14.1,0.0,Bonggae-dong,,,,,,,,
1729663020,17.8,17.3,15.6,63.0,11.1,315.0,20.4,20.4,3.0,16.1,76.0,12192.0,1019.0,18.3,17.8,14.1,0.0,Bonggae-dong,,,,,,,,
1729666620,17.8,17.3,17.3,63.0,11.1,315.0,13.0,13.0,1.0,16.1,76.0,1219.0,1019.0,18.3,17.8,14.1,0.0,Bonggae-dong,,,,,,,,
1729670220,18.9,18.9,17.6,55.0,10.0,315.0,9.3,9.3,1.0,16.1,35.0,12192.0,1020.0,19.4,18.9,13.7,0.0,Bonggae-dong,,,,,,,,
1729670820,17.2,16.6,16.6,63.0,10.0,315.0,11.1,11.1,0.0,16.1,35.0,12192.0,1019.0,18.3,17.2,13.0,0.0,Bonggae-dong,,,,,,,,
1729673820,17.2,16.6,16.6,63.0,10.0,315.0,11.1,11.1,0.0,16.1,35.0,12192.0,1019.0,18.3,17.2,13.0,0.0,Bonggae-dong,,,,,,,,
1729674420,17.2,16.2,16.2,59.0,8.9,338.0,11.1,11.1,0.0,16.1,35.0,12192.0,1019.0,18.3,17.2,12.5,0.0,Bonggae-dong,,,,,,,,
1729677420,17.2,16.2,16.2,59.0,8.9,338.0,11.1,11.1,0.0,16.1,35.0,12192.0,1019.0,18.3,17.2,12.5,0.0,Bonggae-dong,,,,,,,,
1729681020,17.2,16.6,16.6,63.0,10.0,0.0,9.3,9.3,0.0,16.1,35.0,12192.0,1020.0,18.3,17.2,13.0,0.0,Bonggae-dong,,,,,,,,
1729684560,16.1,15.8,15.8,63.0,8.9,338.0,7.4,7.4,0.0,16.1,35.0,12192.0,1020.0,18.3,16.1,12.0,0.0,Bonggae-dong,,,,,,,,
1729688160,16.1,15.8,15.8,63.0,8.9,0.0,7.4,7.4,0.0,16.1,35.0,12192.0,1021.0,18.3,16.1,12.0,0.0,Bonggae-dong,,,,,,,,
1729691760,16.1,15.8,15.8,63.0,8.9,23.0,7.4,7.4,0.0,16.1,35.0,12192.0,1021.0,18.3,16.1,12.0,0.0,Bonggae-dong,,,,,,,,
1729695360,16.1,15.8,15.8,63.0,8.9,0.0,7.4,7.4,0.0,16.1,35.0,12192.0,1021.0,18.3,16.1,12.0,0.0,Bonggae-dong,,,,,,,,
1729609320,19.5,17.5,17.5,83.0,16.6,315.0,15.1,57.1,0.0,16.1,71.0,579.0,1013.2,20.0,19.4,17.7,0.1,Gwangryeong-ri,,,,,,,,
1729612920,19.2,16.4,16.4,82.0,16.1,315.0,25.9,38.8,0.0,17.7,89.0,579.0,1013.5,20.0,18.9,17.3,0.5,Gwangryeong-ri,,,,,,,,
1729616520,18.8,16.6,16.6,79.0,15.2,293.0,16.2,68.7,0.0,16.1,67.0,579.0,1013.9,20.0,18.9,16.7,0.1,Gwangryeong-ri,,,,,,,,
1729619760,18.7,15.7,15.7,70.0,13.2,315.0,19.5,53.8,0.0,16.1,70.0,1798.0,1016.0,19.4,18.9,15.5,0.1,Gwangryeong-ri,,,,,,,,
1729620180,18.6,15.6,15.6,71.0,13.2,315.0,19.5,53.8,0.0,16.1,70.0,579.0,1014.2,19.4,18.3,15.5,0.1,Gwangryeong-ri,,,,,,,,
1729623720,18.3,15.5,15.5,59.0,10.3,315.0,22.3,55.5,0.0,17.7,76.0,579.0,1014.6,19.4,18.3,13.6,0.5,Gwangryeong-ri,,,,,,,,
1729627320,17.8,14.8,14.8,73.0,13.0,338.0,23.8,53.6,0.0,16.1,44.0,6096.0,1014.9,18.3,17.8,15.1,0.0,Gwangryeong-ri,,,,,,,,
1729630920,17.5,15.6,15.6,65.0,11.0,338.0,18.0,55.8,0.0,16.1,70.0,6096.0,1014.9,18.3,17.8,13.9,0.0,Gwangryeong-ri,,,,,,,,
1729634520,17.5,17.1,17.1,57.0,8.9,338.0,10.1,46.7,0.0,19.3,73.0,9144.0,1015.2,17.8,17.8,12.6,0.0,Gwangryeong-ri,,,,,,,,
1729638120,17.5,16.1,16.1,62.0,10.3,338.0,17.7,27.6,1.0,16.1,65.0,579.0,1015.6,18.3,17.8,13.3,0.0,Gwangryeong-ri,,,,,,,,
1729641420,17.5,17.4,16.3,56.0,8.6,338.0,12.6,28.0,1.0,16.1,45.0,6096.0,1019.0,17.8,17.8,12.4,0.0,Gwangryeong-ri,,,,,,,,
1729645320,17.7,17.1,16.2,61.0,10.2,338.0,14.8,36.8,1.0,19.3,83.0,823.0,1015.9,18.3,17.8,13.3,0.0,Gwangryeong-ri,,,,,,,,
1729648920,18.0,17.8,16.8,57.0,9.5,338.0,12.6,19.4,1.0,16.1,94.0,823.0,1016.3,17.8,17.8,13.1,0.0,Gwangryeong-ri,,,,,,,,
1729652520,18.0,16.9,16.1,60.0,10.1,338.0,18.4,21.4,1.0,16.1,96.0,823.0,1016.3,18.3,17.8,13.4,0.0,Gwangryeong-ri,,,,,,,,
1729656120,18.3,17.8,16.5,68.0,12.4,338.0,17.3,24.6,2.0,19.3,74.0,823.0,1016.6,19.4,18.3,14.9,0.0,Gwangryeong-ri,,,,,,,,
1729659540,18.1,18.8,17.2,61.0,10.5,315.0,10.8,25.9,2.0,16.1,74.0,823.0,1020.0,19.4,18.3,13.7,0.0,Gwangryeong-ri,,,,,,,,
1729663020,18.4,20.2,17.1,61.0,10.8,315.0,9.4,23.6,3.0,16.1,60.0,12192.0,1019.0,19.4,18.3,13.9,0.0,Gwangryeong-ri,,,,,,,,
1729663380,17.7,19.1,17.0,64.0,10.8,0.0,9.4,23.6,2.0,16.1,60.0,7315.0,1017.6,18.3,17.8,13.9,0.0,Gwangryeong-ri,,,,,,,,
1729666920,18.0,19.3,17.7,60.0,10.2,0.0,7.6,19.4,1.0,19.3,45.0,7315.0,1018.3,18.3,17.8,13.4,0.0,Gwangryeong-ri,,,,,,,,
1729670520,17.4,17.3,17.3,62.0,10.1,0.0,9.0,11.0,0.0,16.1,35.0,10363.0,1019.0,18.3,17.2,13.1,0.0,Gwangryeong-ri,,,,,,,,
1729673820,16.0,16.6,16.6,65.0,9.5,23.0,6.1,13.1,0.0,16.1,18.0,12192.0,1019.0,18.3,16.1,12.6,0.0,Gwangryeong-ri,,,,,,,,
1729677720,16.1,16.3,16.3,66.0,9.7,0.0,5.0,18.7,0.0,19.3,8.0,10211.0,1019.6,18.3,16.1,12.6,0.0,Gwangryeong-ri,,,,,,,,
1729681320,15.9,16.2,16.2,70.0,10.5,113.0,4.3,10.9,0.0,16.1,19.0,10150.0,1019.6,18.3,16.1,13.0,0.0,Gwangryeong-ri,,,,,,,,
1729684920,15.5,16.0,16.0,70.0,10.1,135.0,3.6,8.7,0.0,16.1,15.0,10180.0,1020.0,18.3,15.6,12.6,0.0,Gwangryeong-ri,,,,,,,,
1729688520,15.1,15.5,15.5,71.0,9.8,158.0,4.3,13.0,0.0,19.3,17.0,10150.0,1019.6,16.1,15.0,12.3,0.0,Gwangryeong-ri,,,,,,,,
1729692120,14.3,14.7,14.7,75.0,10.0,135.0,4.3,8.6,0.0,16.1,18.0,10180.0,1019.6,16.1,14.4,12.0,0.0,Gwangryeong-ri,,,,,,,,
1729609320,19.2,15.8,15.8,95.0,18.5,315.0,53.7,53.7,0.0,14.5,77.0,579.0,1012.9,20.6,19.4,18.8,0.1,Sangmo-ri,,,,,,,,
1729612560,20.3,16.6,16.6,83.0,17.4,315.0,55.5,56.2,0.0,22.5,80.0,457.0,1016.0,20.0,20.6,18.5,0.1,Sangmo-ri,,,,,,,,
1729612920,19.0,15.3,15.3,90.0,17.4,315.0,55.5,56.2,0.0,22.5,80.0,61.0,1013.2,20.0,18.9,18.0,0.1,Sangmo-ri,,,,,,,,
1729616160,20.4,16.9,16.9,82.0,17.2,315.0,49.0,55.9,0.0,16.1,68.0,61.0,1016.0,20.0,20.6,18.4,0.0,Sangmo-ri,,,,,,,,
1729616520,18.9,15.4,15.4,90.0,17.2,315.0,49.0,55.9,0.0,16.1,68.0,579.0,1013.5,20.0,18.9,17.9,0.0,Sangmo-ri,,,,,,,,
1729619760,20.0,16.7,16.7,78.0,16.1,315.0,58.0,85.2,0.0,16.1,84.0,579.0,1016.0,20.0,20.0,17.6,0.0,Sangmo-ri,,,,,,,,
1729620180,20.2,16.9,16.9,77.0,16.1,315.0,58.0,85.2,0.0,16.1,84.0,9144.0,1013.9,19.4,20.0,17.7,0.0,Sangmo-ri,,,,,,,,
1729623360,20.1,16.8,16.8,71.0,14.6,338.0,56.9,64.3,0.0,20.9,68.0,762.0,1017.0,19.4,20.0,16.8,0.0,Sangmo-ri,,,,,,,,
1729623720,18.3,14.4,14.4,79.0,14.6,338.0,56.9,64.3,0.0,20.9,68.0,6096.0,1014.2,20.0,18.3,16.1,0.0,Sangmo-ri,,,,,,,,
1729627320,18.3,15.2,15.2,87.0,16.2,338.0,51.5,86.0,0.0,16.1,17.0,6096.0,1014.9,20.0,18.3,17.1,0.0,Sangmo-ri,,,,,,,,
1729630920,18.4,15.1,15.1,75.0,13.8,338.0,54.1,54.1,0.0,14.5,31.0,4267.0,1014.9,19.4,18.3,15.7,0.0,Sangmo-ri,,,,,,,,
1729634520,17.8,13.7,13.7,76.0,13.5,338.0,43.2,55.9,0.0,22.5,72.0,7315.0,1015.2,18.3,17.8,15.3,0.1,Sangmo-ri,,,,,,,,
1729638120,18.2,14.6,14.0,71.0,12.9,315.0,44.3,76.0,1.0,16.1,54.0,10363.0,1015.6,19.4,18.3,15.1,0.0,Sangmo-ri,,,,,,,,
1729641420,18.3,15.9,15.1,69.0,12.5,338.0,36.0,75.4,1.0,16.1,16.0,6096.0,1019.0,19.4,18.3,15.0,0.0,Sangmo-ri,,,,,,,,
1729645320,18.8,16.7,16.1,68.0,12.8,338.0,37.5,40.9,1.0,22.5,82.0,823.0,1015.9,19.4,18.9,15.3,0.0,Sangmo-ri,,,,,,,,
1729648560,18.9,17.2,16.3,67.0,12.6,338.0,34.6,34.6,2.0,16.1,61.0,823.0,1020.0,19.4,18.9,15.3,0.0,Sangmo-ri,,,,,,,,
1729648920,19.0,18.4,16.4,66.0,12.6,338.0,34.6,34.6,4.0,16.1,61.0,9144.0,1015.9,19.4,18.9,15.3,0.0,Sangmo-ri,,,,,,,,
1729652520,19.3,18.6,16.6,65.0,12.6,338.0,37.8,37.8,4.0,16.1,58.0,9144.0,1015.9,19.4,19.4,15.4,0.0,Sangmo-ri,,,,,,,,
1729656120,18.6,17.0,15.9,72.0,13.6,338.0,40.4,40.4,3.0,22.5,72.0,4877.0,1016.3,19.4,18.9,15.7,0.0,Sangmo-ri,,,,,,,,
1729659540,18.8,17.6,16.1,72.0,13.7,338.0,39.3,39.3,3.0,16.1,72.0,12192.0,1020.0,19.4,18.9,15.8,0.0,Sangmo-ri,,,,,,,,
1729663020,18.6,17.2,15.7,75.0,14.2,338.0,42.9,42.9,3.0,16.1,39.0,12192.0,1019.0,19.4,18.3,16.0,0.0,Sangmo-ri,,,,,,,,
1729663380,18.6,16.8,15.7,75.0,14.2,338.0,42.9,42.9,2.0,16.1,39.0,10058.0,1017.3,19.4,18.3,16.0,0.0,Sangmo-ri,,,,,,,,
1729666920,17.2,13.5,12.9,78.0,13.4,338.0,52.3,52.3,1.0,22.5,22.0,10211.0,1018.0,18.9,17.2,15.0,0.0,Sangmo-ri,,,,,,,,
1729670520,17.2,13.5,13.5,79.0,13.7,315.0,44.7,44.7,0.0,16.1,0.0,10150.0,1018.6,18.9,17.2,15.2,0.0,Sangmo-ri,,,,,,,,
1729673820,17.6,14.4,14.4,75.0,13.1,338.0,36.8,36.8,0.0,16.1,1.0,12192.0,1019.0,18.3,17.8,15.0,0.0,Sangmo-ri,,,,,,,,
1729674180,17.3,13.7,13.7,76.0,13.1,338.0,36.8,36.8,0.0,16.1,1.0,10180.0,1019.3,18.3,17.2,14.9,0.0,Sangmo-ri,,,,,,,,
1729677420,17.6,14.0,14.0,77.0,13.5,338.0,38.9,44.5,0.0,22.5,2.0,12192.0,1019.0,18.3,17.8,15.3,0.0,Sangmo-ri,,,,,,,,
1729677720,17.7,14.2,14.2,76.0,13.5,315.0,38.9,44.5,0.0,22.5,2.0,10150.0,1019.3,18.3,17.8,15.3,0.0,Sangmo-ri,,,,,,,,
1729681020,17.3,13.6,13.6,76.0,13.1,0.0,40.0,40.0,0.0,16.1,8.0,12192.0,1020.0,18.3,17.2,14.9,0.0,Sangmo-ri,,,,,,,,
1729681320,17.3,13.6,13.6,76.0,13.1,0.0,40.0,40.0,0.0,16.1,8.0,10180.0,1019.3,18.3,17.2,14.9,0.0,Sangmo-ri,,,,,,,,
1729684920,17.0,13.6,13.6,76.0,12.8,338.0,32.4,32.4,0.0,16.1,15.0,10150.0,1019.6,18.3,17.2,14.6,0.0,Sangmo-ri,,,,,,,,
1729688520,15.9,12.0,12.0,82.0,12.8,338.0,32.4,33.7,0.0,22.5,2.0,10180.0,1019.3,18.9,16.1,14.1,0.0,Sangmo-ri,,,,,,,,
1729691760,16.7,12.8,12.8,81.0,13.4,338.0,37.8,37.8,0.0,16.1,5.0,12192.0,1021.0,18.9,16.7,14.8,0.0,Sangmo-ri,,,,,,,,
1729692120,15.8,11.6,11.6,85.0,13.4,338.0,37.8,37.8,0.0,16.1,5.0,10150.0,1019.0,18.9,15.6,14.4,0.0,Sangmo-ri,,,,,,,,
1729695360,16.5,12.6,12.6,82.0,13.4,23.0,37.5,37.5,0.0,16.1,15.0,12192.0,1021.0,18.9,16.7,14.7,0.0,Sangmo-ri,,,,,,,,
1729609282,20.25,,,,,309.0,,,,,,,,,,,,Gaigeturi,100.0,20.25,20.25,84.0,1016.0,10.37,0.79,0.0
1729611047,20.03,,,,,290.0,,,,,,,,,,,,Gaigeturi,75.0,20.03,20.03,77.0,1016.0,9.77,0.35,0.0
1729612873,20.32,,,,,310.0,,,,,,,,,,,,Gaigeturi,100.0,20.32,20.32,76.0,1016.0,10.44,0.35,0.0
1729614646,19.03,,,,,300.0,,,,,,,,,,,,Gaigeturi,75.0,19.03,19.03,82.0,1017.0,12.35,0.0,0.0
1729616465,19.99,,,,,308.0,,,,,,,,,,,,Gaigeturi,100.0,19.99,19.99,75.0,1017.0,11.01,0.0,0.0
1729618240,20.03,,,,,300.0,,,,,,,,,,,,Gaigeturi,75.0,20.03,20.03,68.0,1017.0,9.26,0.11,0.0
1729620069,19.27,,,,,310.0,,,,,,,,,,,,Gaigeturi,100.0,19.27,19.27,72.0,1017.0,11.74,0.0,0.0
1729621856,19.03,,,,,300.0,,,,,,,,,,,,Gaigeturi,75.0,19.03,19.03,63.0,1017.0,10.8,0.0,0.0
1729623652,18.95,,,,,315.0,,,,,,,,,,,,Gaigeturi,96.0,18.95,18.95,66.0,1017.0,10.75,0.0,0.0
1729625446,19.03,,,,,300.0,,,,,,,,,,,,Gaigeturi,75.0,19.03,19.03,59.0,1017.0,8.23,0.0,0.0
1729627271,18.55,,,,,320.0,,,,,,,,,,,,Gaigeturi,97.0,18.55,18.55,65.0,1017.0,11.25,0.0,0.0
1729629041,19.03,,,,,310.0,,,,,,,,,,,,Gaigeturi,75.0,19.03,19.03,63.0,1018.0,9.26,0.0,0.0
1729630866,17.83,,,,,327.0,,,,,,,,,,,,Gaigeturi,98.0,17.83,17.83,66.0,1018.0,10.67,0.0,0.0
1729632645,18.03,,,,,310.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,59.0,1018.0,8.23,0.0,0.0
1729634480,17.39,,,,,332.0,,,,,,,,,,,,Gaigeturi,99.0,17.39,17.39,68.0,1018.0,9.78,0.0,0.0
1729636242,18.03,,,,,310.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,55.0,1019.0,6.69,0.0,0.0
1729638067,17.35,,,,,333.0,,,,,,,,,,,,Gaigeturi,88.0,17.35,17.35,68.0,1019.0,9.37,0.0,0.0
1729639845,18.03,,,,,320.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,59.0,1020.0,6.69,0.0,0.0
1729641676,17.68,,,,,334.0,,,,,,,,,,,,Gaigeturi,77.0,17.68,17.68,69.0,1020.0,9.02,0.0,0.0
1729643439,18.03,,,,,320.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,55.0,1020.0,6.17,0.0,0.0
1729645268,17.76,,,,,336.0,,,,,,,,,,,,Gaigeturi,89.0,17.76,17.76,67.0,1020.0,8.6,0.0,0.0
1729647084,18.03,,,,,330.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,59.0,1020.0,4.63,0.0,0.0
1729648892,17.84,,,,,338.0,,,,,,,,,,,,Gaigeturi,77.0,17.84,17.84,67.0,1020.0,8.23,0.0,0.0
1729650686,18.03,,,,,320.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,59.0,1020.0,5.14,0.0,0.0
1729652471,18.21,,,,,339.0,,,,,,,,,,,,Gaigeturi,81.0,18.21,18.21,65.0,1020.0,8.13,0.0,0.0
1729654254,19.03,,,,,310.0,,,,,,,,,,,,Gaigeturi,75.0,19.03,19.03,55.0,1020.0,5.14,0.0,0.0
1729656080,18.33,,,,,341.0,,,,,,,,,,,,Gaigeturi,75.0,18.33,18.33,63.0,1020.0,7.85,0.0,0.0
1729657848,18.03,,,,,320.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,63.0,1019.0,6.17,0.0,0.0
1729659663,18.23,,,,,343.0,,,,,,,,,,,,Gaigeturi,63.0,18.23,18.23,63.0,1019.0,8.07,0.0,0.0
1729661570,18.03,,,,,320.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,63.0,1019.0,5.66,0.0,0.0
1729663280,17.96,,,,,344.0,,,,,,,,,,,,Gaigeturi,57.0,17.96,17.96,62.0,1019.0,7.82,0.0,0.0
1729665050,18.03,,,,,310.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,63.0,1019.0,3.6,0.0,0.0
1729666878,17.81,,,,,346.0,,,,,,,,,,,,Gaigeturi,0.0,17.81,17.81,62.0,1019.0,8.04,0.0,0.0
1729668652,19.03,,,,,320.0,,,,,,,,,,,,Gaigeturi,40.0,19.03,19.03,55.0,1019.0,2.57,0.0,0.0
1729670469,17.63,,,,,350.0,,,,,,,,,,,,Gaigeturi,0.0,17.63,17.63,62.0,1019.0,7.97,0.0,0.0
