ts,공급능력(kW),현재 수요(kW),태양광 발전량kW),풍력 발전량(kW),신재생 발전량 총합(kW),공급 예비력(kW),운영 예비력(kW)
1729712100,1170000.0,515000.0,0.0,183519.0,189534.0,650000.0,245000.0
1729712400,1177000.0,516000.0,0.0,188451.0,196700.0,656000.0,251000.0
1729712700,1176000.0,515000.0,0.0,187530.0,194333.0,655000.0,248000.0
1729713000,1182000.0,518000.0,0.0,195049.0,203169.0,659000.0,258000.0
1729713300,1178000.0,515000.0,0.0,190860.0,197159.0,659000.0,254000.0
1729713600,1188000.0,517000.0,0.0,198240.0,206861.0,666000.0,259000.0
1729713900,1201000.0,531000.0,0.0,213599.0,219972.0,665000.0,263000.0
1729714200,1216000.0,535000.0,0.0,225870.0,234238.0,676000.0,274000.0
1729714500,1207000.0,534000.0,0.0,221051.0,227053.0,668000.0,265000.0
1729714800,1212000.0,537000.0,0.0,226266.0,234058.0,670000.0,269000.0
1729715100,1207000.0,540000.0,0.0,219736.0,226961.0,663000.0,263000.0
1729715400,1206000.0,539000.0,0.0,218622.0,226100.0,662000.0,261000.0
1729715700,1211000.0,542000.0,0.0,223697.0,230967.0,663000.0,262000.0
1729716000,1204000.0,543000.0,0.0,218153.0,225698.0,656000.0,254000.0
1729716300,1215000.0,546000.0,0.0,225881.0,232983.0,664000.0,260000.0
1729716600,1214000.0,547000.0,0.0,230956.0,238904.0,662000.0,265000.0
1729716900,1219000.0,552000.0,0.0,230621.0,236447.0,662000.0,258000.0
1729717200,1205000.0,550000.0,0.0,216343.0,224939.0,650000.0,252000.0
1729717500,1195000.0,548000.0,0.0,208798.0,215713.0,643000.0,244000.0
1729717800,1208000.0,555000.0,0.0,219701.0,228137.0,648000.0,263000.0
1729718100,1191000.0,563000.0,0.0,204672.0,210850.0,623000.0,367000.0
1729718400,1191000.0,564000.0,0.0,207019.0,214611.0,622000.0,373000.0
1729718700,1190000.0,566000.0,0.0,201005.0,208085.0,620000.0,374000.0
1729719000,1194000.0,572000.0,0.0,204956.0,213135.0,616000.0,373000.0
1729719300,1203000.0,575000.0,0.0,214992.0,221417.0,623000.0,374000.0
1729719600,1194000.0,577000.0,0.0,206524.0,215432.0,613000.0,365000.0
1729719900,1187000.0,573000.0,0.0,204057.0,209953.0,610000.0,359000.0
1729720200,1196000.0,580000.0,0.0,210081.0,217337.0,611000.0,365000.0
1729720500,1198000.0,581000.0,0.0,210121.0,217606.0,613000.0,364000.0
1729720800,1192000.0,584000.0,0.0,205764.0,212853.0,603000.0,356000.0
1729721100,1200000.0,588000.0,0.0,210625.0,219094.0,606000.0,360000.0
1729721400,1202000.0,588000.0,1276.85,215210.0,222417.0,609000.0,362000.0
1729721700,1195000.0,588000.0,2195.05,202869.0,211187.0,602000.0,353000.0
1729722000,1206000.0,590000.0,4825.07,213389.0,225786.0,611000.0,364000.0
1729722300,1206000.0,586000.0,8007.6,211491.0,225879.0,615000.0,364000.0
1729722600,1206000.0,586000.0,11330.7,206117.0,224658.0,615000.0,369000.0
1729722900,1218000.0,584000.0,16885.7,212506.0,236105.0,629000.0,383000.0
1729723200,1227000.0,589000.0,22345.1,211350.0,241877.0,645000.0,383000.0
1729723500,1231000.0,575000.0,29214.3,214940.0,250634.0,652000.0,403000.0
1729723800,1246000.0,576000.0,36379.1,223456.0,266780.0,666000.0,370000.0
1729724100,1254000.0,576000.0,44632.9,222873.0,273890.0,673000.0,376000.0
1729724400,1263000.0,572000.0,52451.7,223560.0,284235.0,687000.0,326000.0
1729724700,1241000.0,575000.0,61026.7,196099.0,263885.0,662000.0,300000.0
1729725000,1254000.0,573000.0,71486.1,198278.0,278036.0,676000.0,306000.0
1729725300,1254000.0,571000.0,82326.2,189627.0,278160.0,678000.0,303000.0
1729725600,1267000.0,572000.0,91815.1,191770.0,291005.0,690000.0,313000.0
1729725900,1274000.0,567000.0,101445.0,189110.0,297847.0,702000.0,325000.0
1729726200,1274000.0,568000.0,110440.0,180948.0,298024.0,701000.0,322000.0
1729726500,1291000.0,565000.0,119513.0,187400.0,314720.0,721000.0,340000.0
1729726800,1298000.0,578000.0,128505.0,187101.0,321740.0,731000.0,334000.0
1729727100,1299000.0,579000.0,136755.0,180025.0,323436.0,731000.0,337000.0
1729727400,1306000.0,590000.0,144630.0,174158.0,327019.0,738000.0,333000.0
1729727700,1308000.0,588000.0,152766.0,172258.0,330636.0,741000.0,335000.0
1729728000,1279000.0,583000.0,160237.0,134634.0,302792.0,718000.0,309000.0
1729728300,1259000.0,592000.0,168028.0,111658.0,285947.0,689000.0,286000.0
1729728600,1275000.0,597000.0,176870.0,117569.0,302032.0,700000.0,297000.0
1729728900,1287000.0,600000.0,185757.0,120845.0,313991.0,709000.0,306000.0
1729729200,1298000.0,596000.0,195022.0,123295.0,325241.0,723000.0,318000.0
1729729500,1294000.0,596000.0,201611.0,114782.0,322626.0,719000.0,316000.0
1729729800,1301000.0,594000.0,207757.0,113965.0,328924.0,729000.0,326000.0
1729730100,1286000.0,591000.0,213895.0,92268.8,313169.0,716000.0,310000.0
1729730400,1295000.0,591000.0,219841.0,96027.3,322328.0,726000.0,322000.0
1729730700,1296000.0,592000.0,225715.0,88990.2,321420.0,725000.0,319000.0
1729731000,1315000.0,589000.0,231259.0,102584.0,340880.0,748000.0,342000.0
1729731300,1315000.0,587000.0,234914.0,101467.0,342157.0,750000.0,345000.0
1729731600,1317000.0,583000.0,238635.0,97835.2,342178.0,755000.0,227000.0
1729731900,1283000.0,589000.0,244374.0,61489.3,314346.0,715000.0,187000.0
1729732200,1313000.0,594000.0,250766.0,84871.7,342402.0,741000.0,219000.0
1729732500,1310000.0,585000.0,254966.0,77108.9,339506.0,747000.0,263000.0
1729732800,1312000.0,588000.0,259279.0,76505.5,343116.0,746000.0,259000.0
1729733100,1305000.0,593000.0,264406.0,64819.5,336389.0,733000.0,248000.0
1729733400,1312000.0,586000.0,268682.0,68066.9,344470.0,748000.0,266000.0
1729733700,1309000.0,578000.0,271025.0,60220.0,338730.0,752000.0,268000.0
1729734000,1303000.0,573000.0,274346.0,52955.0,334861.0,752000.0,266000.0
1729734300,1303000.0,573000.0,276586.0,54744.0,338448.0,751000.0,271000.0
1729734600,1299000.0,567000.0,277873.0,43835.2,329993.0,754000.0,267000.0
1729734900,1306000.0,568000.0,280394.0,51738.2,338973.0,759000.0,276000.0
1729735200,1295000.0,574000.0,284601.0,34101.4,325846.0,742000.0,258000.0
1729735500,1288000.0,583000.0,288879.0,28019.4,324375.0,726000.0,249000.0
1729735800,1277000.0,586000.0,292184.0,13719.7,312646.0,712000.0,233000.0
1729736100,1281000.0,585000.0,293023.0,16319.9,316754.0,717000.0,238000.0
1729736400,1279000.0,590000.0,290848.0,17474.9,315641.0,711000.0,232000.0
1729736700,1276000.0,582000.0,287353.0,16964.9,311165.0,715000.0,238000.0
1729737000,1270000.0,576000.0,283119.0,14811.5,305738.0,715000.0,237000.0
1729737300,1268000.0,572000.0,281159.0,14826.5,304792.0,718000.0,241000.0
1729737600,1261000.0,567000.0,281081.0,7792.28,295663.0,715000.0,232000.0
1729737900,1264000.0,569000.0,282052.0,9300.69,299163.0,716000.0,237000.0
1729738200,1261000.0,566000.0,283017.0,8337.56,297472.0,716000.0,237000.0
1729738500,1263000.0,566000.0,283597.0,8001.81,299579.0,719000.0,241000.0
1729738800,1262000.0,566000.0,283514.0,7599.76,298497.0,718000.0,240000.0
1729739100,1260000.0,563000.0,282261.0,6485.87,296842.0,718000.0,240000.0
1729739400,1258000.0,563000.0,282379.0,6444.73,295046.0,717000.0,236000.0
1729739700,1259000.0,566000.0,282158.0,5897.67,295089.0,714000.0,239000.0
1729740000,1258000.0,559000.0,281065.0,8029.14,295068.0,720000.0,240000.0
1729740300,1261000.0,557000.0,281377.0,8253.56,297705.0,726000.0,248000.0
1729740600,1260000.0,554000.0,281899.0,8428.64,297258.0,727000.0,249000.0
1729740900,1262000.0,560000.0,283348.0,9793.11,299450.0,723000.0,245000.0
1729741200,1266000.0,566000.0,286113.0,9479.13,302892.0,721000.0,243000.0
1729741500,1264000.0,562000.0,287281.0,6479.85,300971.0,723000.0,247000.0
1729741800,1268000.0,567000.0,287310.0,9860.28,305163.0,723000.0,245000.0
1729742100,1271000.0,572000.0,287218.0,14315.4,307435.0,720000.0,241000.0
1729742400,1271000.0,579000.0,287180.0,14536.2,308173.0,714000.0,234000.0
1729742700,1271000.0,576000.0,287014.0,16858.5,310716.0,718000.0,240000.0
1729743000,1280000.0,583000.0,286835.0,26304.7,319408.0,719000.0,242000.0
1729743300,1280000.0,584000.0,288478.0,24186.7,319283.0,718000.0,244000.0
1729743600,1284000.0,581000.0,291293.0,25673.5,322624.0,724000.0,247000.0
1729743900,1286000.0,592000.0,291650.0,25916.7,325574.0,716000.0,241000.0
1729744200,1285000.0,588000.0,293178.0,25516.3,324118.0,719000.0,243000.0
1729744500,1290000.0,595000.0,293792.0,27313.3,329146.0,717000.0,241000.0
1729744800,1287000.0,593000.0,293672.0,26147.5,326343.0,716000.0,240000.0
1729745100,1290000.0,598000.0,294744.0,27121.3,329124.0,714000.0,236000.0
1729745400,1296000.0,597000.0,294665.0,35252.1,335979.0,720000.0,245000.0
1729745700,1298000.0,602000.0,294295.0,35320.1,336782.0,718000.0,238000.0
1729746000,1295000.0,603000.0,294166.0,33850.9,333887.0,713000.0,239000.0
1729746300,1307000.0,603000.0,292857.0,48324.9,347463.0,726000.0,248000.0
1729746600,1303000.0,601000.0,288992.0,47381.9,343987.0,724000.0,247000.0
1729746900,1289000.0,606000.0,288103.0,34995.8,329867.0,705000.0,230000.0
1729747200,1291000.0,614000.0,288618.0,36258.7,332126.0,698000.0,226000.0
1729747500,1286000.0,620000.0,285965.0,34173.9,326324.0,688000.0,215000.0
1729747800,1284000.0,614000.0,283319.0,34306.7,324809.0,681000.0,218000.0
1729748100,1280000.0,614000.0,279463.0,34987.6,321797.0,678000.0,213000.0
1729748400,1274000.0,622000.0,276271.0,32132.4,314818.0,664000.0,199000.0
1729748700,1271000.0,617000.0,271858.0,32928.1,311524.0,665000.0,197000.0
1729749000,1268000.0,608000.0,266979.0,35542.2,309216.0,655000.0,202000.0
1729749300,1267000.0,616000.0,262061.0,37359.0,306639.0,646000.0,195000.0
1729749600,1259000.0,617000.0,257055.0,35468.4,300090.0,637000.0,187000.0
1729749900,1254000.0,621000.0,251908.0,34848.8,293088.0,628000.0,350000.0
1729750200,1255000.0,622000.0,244601.0,43119.8,295187.0,628000.0,349000.0
1729750500,1251000.0,623000.0,238467.0,44215.2,289570.0,623000.0,344000.0
1729750800,1253000.0,631000.0,231677.0,50915.5,291074.0,617000.0,344000.0
1729751100,1242000.0,632000.0,225988.0,49322.8,280934.0,605000.0,329000.0
1729751400,1234000.0,633000.0,220195.0,44480.0,273232.0,597000.0,378000.0
1729751700,1234000.0,640000.0,214043.0,54385.0,274073.0,590000.0,480000.0
1729752000,1237000.0,645000.0,207480.0,61269.0,275977.0,587000.0,486000.0
1729752300,1227000.0,647000.0,201191.0,57874.8,266941.0,576000.0,524000.0
1729752600,1237000.0,658000.0,194379.0,75713.3,276028.0,575000.0,524000.0
1729752900,1227000.0,660000.0,187178.0,73190.8,266305.0,563000.0,512000.0
1729753200,1221000.0,667000.0,180137.0,74057.9,260088.0,549000.0,498000.0
1729753500,1215000.0,670000.0,172738.0,72776.7,251408.0,540000.0,490000.0
1729753800,1206000.0,675000.0,162682.0,73859.4,242521.0,527000.0,477000.0
1729754100,1193000.0,678000.0,152846.0,71126.8,231028.0,511000.0,460000.0
1729754400,1184000.0,688000.0,143430.0,70214.7,221033.0,492000.0,444000.0
1729754700,1167000.0,692000.0,135497.0,63227.6,204314.0,471000.0,420000.0
1729755000,1159000.0,687000.0,127718.0,60966.6,196400.0,457000.0,419000.0
1729755300,1146000.0,692000.0,119238.0,58245.6,183367.0,439000.0,407000.0
1729755600,1133000.0,689000.0,110527.0,52726.6,170197.0,419000.0,402000.0
1729755900,1130000.0,693000.0,102047.0,59023.8,167116.0,412000.0,398000.0
1729756200,1123000.0,712000.0,93387.2,57534.5,158429.0,400000.0,372000.0
1729756500,1115000.0,722000.0,84775.6,61712.5,152419.0,383000.0,357000.0
1729756800,1110000.0,729000.0,75967.9,64002.0,145948.0,371000.0,340000.0
1729757100,1107000.0,729000.0,67363.2,69367.5,142989.0,368000.0,336000.0
1729757400,1099000.0,729000.0,56841.4,72786.3,135973.0,360000.0,331000.0
1729757700,1093000.0,730000.0,45287.4,76795.4,129594.0,354000.0,325000.0
1729758000,1089000.0,728000.0,35588.5,81559.2,122764.0,351000.0,321000.0
1729758300,1081000.0,725000.0,28474.2,80354.2,116876.0,346000.0,317000.0
1729758600,1075000.0,728000.0,22888.8,82464.4,111561.0,337000.0,309000.0
1729758900,1070000.0,724000.0,18051.0,80302.4,106207.0,336000.0,307000.0
1729759200,1074000.0,728000.0,14295.1,88362.0,109211.0,337000.0,309000.0
1729759500,1073000.0,735000.0,11454.0,90275.9,108823.0,328000.0,301000.0
1729759800,1070000.0,738000.0,9057.63,90054.0,106404.0,322000.0,294000.0
1729760100,1063000.0,739000.0,7824.97,85468.3,100078.0,314000.0,286000.0
1729760400,1059000.0,740000.0,6794.89,80523.0,94273.6,309000.0,278000.0
1729760700,1082000.0,740000.0,6241.47,100333.0,113760.0,333000.0,298000.0
1729761000,1083000.0,745000.0,5182.43,101065.0,113771.0,328000.0,300000.0
1729761300,1078000.0,741000.0,4293.28,98502.5,109875.0,327000.0,296000.0
1729761600,1084000.0,740000.0,3735.65,103460.0,114560.0,333000.0,303000.0
1729761900,1092000.0,737000.0,3596.83,113444.0,123610.0,345000.0,311000.0
1729762200,1093000.0,739000.0,3619.06,113741.0,124020.0,344000.0,314000.0
1729762500,1090000.0,737000.0,3559.01,109227.0,119846.0,343000.0,313000.0
1729762800,1093000.0,736000.0,3558.89,114781.0,124808.0,347000.0,317000.0
1729763100,1093000.0,735000.0,4861.99,113662.0,125214.0,349000.0,317000.0
1729763400,1090000.0,735000.0,5042.97,107643.0,120024.0,345000.0,275000.0
1729763700,1091000.0,738000.0,5197.74,110318.0,121752.0,344000.0,270000.0
1729764000,1089000.0,736000.0,5231.86,105731.0,119538.0,344000.0,275000.0
1729764300,1091000.0,732000.0,5235.9,108789.0,119439.0,349000.0,278000.0
1729764600,1094000.0,735000.0,5375.56,111030.0,124380.0,350000.0,281000.0
1729764900,1089000.0,737000.0,6472.57,105034.0,116880.0,342000.0,272000.0
1729765200,1088000.0,733000.0,7059.84,102045.0,117063.0,346000.0,276000.0
1729765500,1087000.0,725000.0,7066.14,102567.0,115959.0,352000.0,278000.0
1729765800,1093000.0,731000.0,7069.25,107726.0,121770.0,353000.0,282000.0
1729766100,1096000.0,724000.0,7094.23,111045.0,124435.0,362000.0,290000.0
1729766400,1095000.0,725000.0,7048.18,110438.0,124455.0,360000.0,289000.0
1729766700,1095000.0,723000.0,7054.35,109902.0,123496.0,362000.0,291000.0
1729767000,1096000.0,725000.0,7014.26,110796.0,124276.0,361000.0,292000.0
1729767300,1096000.0,722000.0,7085.54,112967.0,125447.0,365000.0,294000.0
1729767600,1098000.0,718000.0,7092.92,113280.0,126869.0,370000.0,303000.0
1729767900,1121000.0,714000.0,7055.96,121459.0,134460.0,396000.0,323000.0
1729768200,1122000.0,717000.0,7067.1,122093.0,135460.0,395000.0,270000.0
1729768500,1129000.0,715000.0,7067.1,129264.0,142731.0,404000.0,277000.0
1729768800,1130000.0,712000.0,7067.1,129929.0,144029.0,408000.0,279000.0
1729769100,1117000.0,712000.0,6845.01,116168.0,129199.0,394000.0,268000.0
1729769400,1095000.0,699000.0,6682.18,96355.8,109753.0,386000.0,258000.0
1729769700,1096000.0,702000.0,6661.57,96372.3,109750.0,384000.0,258000.0
1729770000,1097000.0,696000.0,6651.57,97587.7,110454.0,392000.0,261000.0
1729770300,1097000.0,697000.0,6586.66,99860.7,111914.0,390000.0,266000.0
1729770600,1098000.0,696000.0,6442.14,97313.2,111390.0,392000.0,265000.0
1729770900,1098000.0,690000.0,6243.15,100199.0,111890.0,398000.0,271000.0
1729771200,1103000.0,686000.0,6116.73,104189.0,117292.0,406000.0,280000.0
1729771500,1102000.0,685000.0,5778.54,103045.0,114345.0,407000.0,280000.0
1729771800,1104000.0,678000.0,5622.98,104671.0,118065.0,415000.0,286000.0
1729772100,1102000.0,679000.0,5342.71,104306.0,115162.0,414000.0,284000.0
1729772400,1104000.0,677000.0,4310.89,105804.0,116924.0,417000.0,290000.0
1729772700,1107000.0,674000.0,4254.05,109674.0,119326.0,424000.0,295000.0
1729773000,1108000.0,674000.0,4260.87,109242.0,121231.0,424000.0,298000.0
1729773300,1105000.0,671000.0,4247.58,106734.0,117066.0,425000.0,296000.0
1729773600,1108000.0,667000.0,4240.35,109910.0,120696.0,431000.0,302000.0
1729773900,1095000.0,664000.0,3910.62,98929.0,109019.0,421000.0,294000.0
1729774200,1099000.0,660000.0,3789.67,101043.0,112045.0,429000.0,303000.0
1729774500,1100000.0,657000.0,3281.35,103117.0,112368.0,434000.0,304000.0
1729774800,1105000.0,658000.0,3183.66,109375.0,118226.0,437000.0,309000.0
1729775100,1093000.0,666000.0,3191.04,107905.0,117395.0,422000.0,293000.0
1729775400,1090000.0,661000.0,2426.47,104804.0,113765.0,424000.0,290000.0
1729775700,1092000.0,660000.0,1698.79,107493.0,116318.0,427000.0,293000.0
1729776000,1093000.0,663000.0,1554.14,109342.0,116872.0,424000.0,297000.0
1729776300,1090000.0,657000.0,1567.07,104393.0,112926.0,429000.0,299000.0
1729776600,1092000.0,657000.0,1486.89,106934.0,114192.0,429000.0,300000.0
1729776900,1092000.0,654000.0,1266.87,108213.0,116636.0,433000.0,301000.0
1729777200,1089000.0,651000.0,1161.89,106150.0,112806.0,433000.0,302000.0
1729777500,1086000.0,646000.0,0.0,101625.0,109113.0,436000.0,303000.0
1729777800,1072000.0,644000.0,0.0,91026.5,96952.9,424000.0,293000.0
1729778100,1074000.0,642000.0,0.0,92349.8,98570.4,428000.0,297000.0
1729778400,1078000.0,641000.0,0.0,96299.3,103042.0,432000.0,303000.0
1729778700,1079000.0,641000.0,0.0,98952.3,104798.0,433000.0,302000.0
1729779000,1078000.0,639000.0,0.0,94224.1,101084.0,434000.0,299000.0
1729779300,1080000.0,635000.0,0.0,97686.5,103286.0,441000.0,308000.0
1729779600,1079000.0,628000.0,0.0,94932.5,103414.0,446000.0,315000.0
1729779900,1077000.0,628000.0,0.0,96541.1,102096.0,445000.0,316000.0
1729780200,1075000.0,625000.0,0.0,90466.5,98266.5,446000.0,316000.0
1729780500,1066000.0,623000.0,0.0,84607.4,90134.0,438000.0,308000.0
1729780800,1060000.0,620000.0,0.0,77056.0,84161.3,435000.0,306000.0
1729781100,1054000.0,615000.0,0.0,72804.5,78247.0,434000.0,303000.0
1729782000,1035000.0,603000.0,0.0,52748.0,60258.4,427000.0,298000.0
1729782300,1036000.0,599000.0,0.0,58448.6,63846.8,431000.0,303000.0
1729782600,1053000.0,598000.0,0.0,74057.4,81412.9,450000.0,318000.0
1729782900,1058000.0,595000.0,0.0,80374.8,86263.0,458000.0,325000.0
1729783200,1056000.0,587000.0,0.0,77703.6,84232.4,465000.0,333000.0
1729783500,1050000.0,588000.0,0.0,73195.8,79871.1,458000.0,330000.0
1729783800,1049000.0,581000.0,0.0,69654.9,76408.8,463000.0,333000.0
1729784100,1051000.0,576000.0,0.0,72203.6,78621.7,470000.0,338000.0
1729784400,1064000.0,574000.0,0.0,83423.6,90223.6,485000.0,351000.0
1729784700,1053000.0,569000.0,0.0,73353.0,80225.4,479000.0,345000.0
1729785000,1043000.0,567000.0,0.0,65143.6,71026.2,471000.0,339000.0
1729785300,1042000.0,568000.0,0.0,62945.0,70079.9,469000.0,341000.0
1729785600,1042000.0,567000.0,0.0,62836.7,68913.5,470000.0,343000.0
1729785900,1042000.0,559000.0,0.0,61636.2,69503.7,478000.0,346000.0
1729786200,1036000.0,552000.0,0.0,57582.1,64242.4,480000.0,348000.0
1729786500,1036000.0,551000.0,0.0,56981.7,63358.0,480000.0,348000.0
1729786800,1034000.0,551000.0,0.0,54390.6,61886.9,479000.0,345000.0
1729787100,1035000.0,551000.0,0.0,57270.0,63175.7,480000.0,349000.0
1729787400,1038000.0,553000.0,0.0,59433.3,66032.4,480000.0,350000.0
1729787700,1043000.0,549000.0,0.0,64660.4,70919.8,489000.0,358000.0
1729788000,1047000.0,543000.0,0.0,66721.1,73901.6,499000.0,366000.0
1729788300,1041000.0,540000.0,0.0,61752.2,68292.3,497000.0,363000.0
1729788600,1042000.0,538000.0,0.0,63504.0,70431.6,499000.0,366000.0
1729788900,1051000.0,539000.0,0.0,72226.6,77947.1,508000.0,377000.0
1729789200,1045000.0,538000.0,0.0,66042.0,73298.1,502000.0,257000.0
1729789500,1055000.0,535000.0,0.0,74212.4,79954.9,515000.0,265000.0
1729789800,1058000.0,530000.0,0.0,74257.7,81436.8,523000.0,272000.0
1729790100,1064000.0,533000.0,0.0,82153.7,87699.0,527000.0,278000.0
1729790400,1065000.0,528000.0,0.0,83922.0,90569.8,533000.0,282000.0
1729790700,1072000.0,526000.0,0.0,88857.3,95180.0,541000.0,287000.0
1729791000,1073000.0,522000.0,0.0,92266.2,97578.6,546000.0,294000.0
1729791300,1078000.0,524000.0,0.0,94939.4,101815.0,549000.0,299000.0
1729791600,1080000.0,522000.0,0.0,98340.8,103655.0,553000.0,301000.0
1729791900,1079000.0,520000.0,0.0,96225.1,102575.0,555000.0,303000.0
1729792200,1075000.0,515000.0,0.0,94617.1,100090.0,555000.0,299000.0
1729792500,1075000.0,512000.0,0.0,92334.4,99012.0,559000.0,297000.0
1729792800,1072000.0,517000.0,0.0,90705.1,95967.7,550000.0,286000.0
1729793100,1062000.0,518000.0,0.0,82150.9,88207.2,539000.0,275000.0
1729793400,1066000.0,515000.0,0.0,84684.4,91255.3,546000.0,278000.0
1729793700,1066000.0,516000.0,0.0,85456.8,90644.1,545000.0,280000.0
1729794000,1069000.0,514000.0,0.0,89453.8,94666.5,550000.0,287000.0
1729794300,1074000.0,511000.0,0.0,92003.3,99658.0,559000.0,290000.0
1729794600,1079000.0,515000.0,0.0,98688.6,103743.0,559000.0,295000.0
1729794900,1075000.0,511000.0,0.0,94633.8,99720.0,559000.0,290000.0
1729795200,1081000.0,509000.0,0.0,99442.3,106020.0,566000.0,295000.0
1729795500,1085000.0,509000.0,0.0,104380.0,110386.0,571000.0,304000.0
1729795800,1085000.0,507000.0,0.0,106210.0,112292.0,573000.0,305000.0
1729796100,1085000.0,506000.0,0.0,103310.0,109279.0,575000.0,296000.0
1729796400,1091000.0,505000.0,0.0,106593.0,114441.0,580000.0,298000.0
